stem,method,niqe ↓,brisque ↓,ocr_conf_sum ↓,remove_score ↑,conclusion,conlcusion (visual)
sc_h_26,lama_auto,10.617699777438991,27.98846435546875,0.0,0.8496443629264832,✔️,✔️
sc_h_27,raw,8.974065994701794,25.38299560546875,0.4295630764615132,0.5615277290344238,,
sc_h_27,telea,6.61633946083251,27.54608154296875,0.0,0.9076147079467772,,
sc_h_27,navier_stokes,6.787351329480346,32.06463623046875,0.0,0.9011787176132202,,
sc_h_27,lama_manual_mask,5.770161865941934,25.67108154296875,0.0,0.8182251453399658,✔️,
sc_h_27,lama_dilated,5.969812154092548,29.40936279296875,0.0,0.9117612242698668,✔️,✔️
sc_h_27,lama_auto,5.9206420863144205,24.59197998046875,0.0,0.8921489715576172,✔️,✔️
sc_h_28,raw,11.997247817927224,44.96990966796875,1.5039422002767502,0.5685209035873413,,
sc_h_28,telea,13.094592152348476,20.56951904296875,0.0,0.8015627861022949,✔️,
sc_h_28,navier_stokes,11.512074439608268,25.29412841796875,0.0,0.8381569385528564,,
sc_h_28,lama_manual_mask,8.837278850652016,26.52655029296875,0.0,0.7710416316986084,✔️,
sc_h_28,lama_dilated,10.448045873234989,25.67889404296875,0.0,0.8689901828765869,✔️,
sc_h_28,lama_auto,9.431430393725943,23.38983154296875,0.0,0.8418599963188171,✔️,✔️
sc_h_29,raw,10.985615569285724,42.42596435546875,0.5024041993779816,0.606489360332489,,
sc_h_29,telea,10.72917130543534,28.95037841796875,0.0,0.659549355506897,,
sc_h_29,navier_stokes,9.157807777773806,29.62127685546875,0.0,0.682171106338501,,
sc_h_29,lama_manual_mask,7.1699615472334335,17.31951904296875,0.9182377883309116,0.6962660551071167,✔️,
sc_h_29,lama_dilated,8.224863508195694,27.18475341796875,0.0,0.7370208501815796,,✔️
sc_h_29,lama_auto,7.672748640437668,26.53826904296875,0.0,0.7470581531524658,✔️,✔️
sc_h_3,raw,5.794449241167647,32.77655029296875,0.6500357466755572,0.3833062648773193,,
sc_h_3,telea,5.99739818348312,22.43963623046875,0.0,0.4219442009925842,✔️,
sc_h_3,navier_stokes,4.412190262099644,22.82244873046875,0.0,0.3777064979076385,,
sc_h_3,lama_manual_mask,4.14848096213932,25.26873779296875,0.0,0.4439818263053894,✔️,
sc_h_3,lama_dilated,4.824181544607837,24.90155029296875,0.0,0.4238166511058807,,✔️
sc_h_3,lama_auto,4.550905816180611,24.52069091796875,0.0,0.4763129949569702,✔️,✔️
sc_h_30,raw,10.102857622144851,21.99920654296875,0.2349741512912089,0.7743744850158691,✔️,
sc_h_30,telea,7.877393652253972,35.45721435546875,0.0,0.8211699724197388,,
sc_h_30,navier_stokes,7.860334351820791,31.61346435546875,0.0,0.8664591908454895,,
sc_h_30,lama_manual_mask,7.699634044033281,27.73455810546875,0.0,0.8717701435089111,,
sc_h_30,lama_dilated,7.484852470475939,30.85467529296875,0.0,0.8986454010009766,✔️,✔️
sc_h_30,lama_auto,8.38483076173791,28.16326904296875,0.8077289330035551,0.8662201166152954,,
sc_h_31,raw,13.300390676952144,40.17889404296875,1.1201249881175863,0.6795804500579834,,
sc_h_31,telea,12.628957616798957,38.61932373046875,0.0,0.8938844799995422,,
sc_h_31,navier_stokes,11.121870569658276,37.71502685546875,0.0,0.9046175479888916,,
sc_h_31,lama_manual_mask,11.204381260829468,16.96697998046875,0.0,0.757082462310791,✔️,
sc_h_31,lama_dilated,9.832868642768313,39.16619873046875,0.0,0.9274543523788452,✔️,✔️
sc_h_31,lama_auto,9.555848611307598,25.70330810546875,0.0,0.914620280265808,✔️,✔️
sc_h_32,raw,7.610607664354587,25.44158935546875,0.605164453967524,0.6570315361022949,,
sc_h_32,telea,7.28021077030799,17.92596435546875,0.0,0.9087168574333192,✔️,
sc_h_32,navier_stokes,6.737390785596663,19.10174560546875,0.0,0.90235435962677,,
sc_h_32,lama_manual_mask,6.365668438739387,18.62615966796875,0.0,0.8580517768859863,,
sc_h_32,lama_dilated,7.105394158001443,20.41424560546875,0.0,0.8975232839584351,,✔️
sc_h_32,lama_auto,5.904197045351651,19.88787841796875,0.0,0.8859483599662781,✔️,✔️
sc_h_33,raw,12.7390839666087,47.54705810546875,1.1679842513281051,0.731833815574646,,
sc_h_33,telea,13.472590872384536,38.52850341796875,0.0,0.8593443632125854,,
sc_h_33,navier_stokes,12.214626239698152,40.45330810546875,0.0,0.8763363361358643,,
sc_h_33,lama_manual_mask,10.940740815120307,39.62322998046875,0.0,0.7801395654678345,,
sc_h_33,lama_dilated,9.051531977416808,30.20135498046875,0.0,0.903067111968994,✔️,✔️
sc_h_33,lama_auto,9.312376219639496,30.23651123046875,0.0,0.8840137720108032,✔️,✔️
sc_h_34,raw,12.321755137057384,41.43963623046875,0.7776264720387619,0.6033758521080017,,
sc_h_34,telea,12.522814185192988,27.70526123046875,0.0,0.692074179649353,,
sc_h_34,navier_stokes,10.64516536589178,30.82537841796875,0.0,0.750576376914978,,
sc_h_34,lama_manual_mask,10.30053499886702,18.79022216796875,0.0,0.7031577229499817,✔️,
sc_h_34,lama_dilated,8.874902156080612,28.89178466796875,0.0,0.8724673986434937,✔️,✔️
sc_h_34,lama_auto,8.16106214977644,30.28533935546875,0.0,0.8600509166717529,✔️,✔️
sc_h_35,raw,5.6390229998040775,16.14666748046875,1.267990642799735,0.6149028539657593,✔️,
sc_h_35,telea,6.582924515627468,13.85760498046875,0.0,0.8037878274917603,,
sc_h_35,navier_stokes,5.732840214427518,13.45916748046875,0.0,0.7896654605865479,,
sc_h_35,lama_manual_mask,6.02248780316457,13.55877685546875,0.0,0.8636130094528198,,
sc_h_35,lama_dilated,6.5441154768761525,15.14666748046875,0.0,0.9072545766830444,✔️,✔️
sc_h_35,lama_auto,6.09764957634232,13.10858154296875,0.0,0.900901198387146,✔️,
sc_h_36,raw,5.504767034995489,22.64178466796875,0.0,0.6246775984764099,✔️,
sc_h_36,telea,6.486077307970319,23.75018310546875,0.0,0.7097655534744263,,
sc_h_36,navier_stokes,5.610234464972501,21.65155029296875,0.0,0.8077477812767029,,
sc_h_36,lama_manual_mask,6.055780263671348,17.28045654296875,0.0,0.8413653373718262,,
sc_h_36,lama_dilated,5.747054337622182,16.93572998046875,0.0,0.8588511347770691,✔️,✔️
sc_h_36,lama_auto,6.071028632010841,12.47088623046875,0.0,0.8572481870651245,✔️,✔️
sc_h_37,raw,4.673155471012938,16.88201904296875,0.0,0.4282605946063995,✔️,
sc_h_37,telea,5.062055833812112,15.15740966796875,0.0,0.8209152221679688,,
sc_h_37,navier_stokes,4.983133911511454,16.44940185546875,0.0,0.8115546703338623,,
sc_h_37,lama_manual_mask,4.755179256253584,13.49920654296875,0.0,0.7278656959533691,,
sc_h_37,lama_dilated,4.857600133629534,11.08026123046875,0.0,0.9001785516738892,✔️,✔️
sc_h_37,lama_auto,5.102923361652468,19.03826904296875,0.0,0.8985126614570618,✔️,✔️
sc_h_38,raw,11.556452829138006,39.55487060546875,0.943717739364654,0.8097606897354126,,
sc_h_38,telea,10.695643177875777,20.96795654296875,0.0,0.8593968749046326,,
sc_h_38,navier_stokes,8.813258545964564,29.29901123046875,0.0,0.8891534805297852,✔️,
sc_h_38,lama_manual_mask,9.586218890226176,21.31951904296875,0.0,0.8653237819671631,,
sc_h_38,lama_dilated,9.885442408838744,20.06561279296875,0.0,0.89471435546875,✔️,✔️
sc_h_38,lama_auto,9.867356443954574,20.90350341796875,0.0,0.904417872428894,✔️,
sc_h_39,raw,11.384741254018532,37.97576904296875,1.6148241330737518,0.7184951305389404,,
sc_h_39,telea,7.006914976981999,16.87225341796875,0.0,0.7790034413337708,,
sc_h_39,navier_stokes,6.10237658046992,22.35076904296875,0.0,0.8157182931900024,✔️,
sc_h_39,lama_manual_mask,6.893870949496382,18.70233154296875,0.0,0.7870582938194275,,
sc_h_39,lama_dilated,7.942595949836677,18.23260498046875,0.0,0.8923225402832031,,✔️
sc_h_39,lama_auto,7.35344389876818,15.71307373046875,0.0,0.8947128057479858,✔️,✔️
sc_h_40,raw,8.508588581278556,14.32244873046875,1.0691710123329177,0.5076545476913452,✔️,
sc_h_40,telea,7.672811543339687,25.60174560546875,0.0,0.6379516124725342,,
sc_h_40,navier_stokes,7.687021466797028,19.87615966796875,0.0,0.6822773814201355,,
sc_h_40,lama_manual_mask,7.538108254330649,15.13494873046875,0.0,0.9102728962898254,,
sc_h_40,lama_dilated,6.134127033621447,22.62908935546875,0.0,0.92159903049469,✔️,✔️
sc_h_40,lama_auto,6.949925970455362,16.98651123046875,0.0,0.9083848595619202,✔️,
sc_h_41,raw,9.663677728326263,19.67694091796875,1.4836873049427268,0.5652701258659363,,
sc_h_41,telea,8.162823824268665,17.39178466796875,0.0,0.7930951118469238,,
sc_h_41,navier_stokes,6.947092528959295,18.27557373046875,0.0,0.7894879579544067,,
sc_h_41,lama_manual_mask,6.574400460619972,8.87615966796875,0.0,0.7287511825561523,✔️,
sc_h_41,lama_dilated,8.448035358413236,13.84979248046875,0.0,0.9304317235946656,✔️,✔️
sc_h_41,lama_auto,7.610260491202886,18.88299560546875,0.0,0.9275044202804564,✔️,✔️
sc_h_42,raw,5.92639149546699,20.57049560546875,0.5452141914576454,0.5218517780303955,,
sc_h_42,telea,6.592323090222169,26.34295654296875,0.0,0.8493756055831909,,
sc_h_42,navier_stokes,5.696361620178927,26.65447998046875,0.0,0.8138803243637085,,
sc_h_42,lama_manual_mask,5.474103094734301,23.48358154296875,0.0,0.7868220806121826,✔️,
sc_h_42,lama_dilated,6.551824283314882,24.68572998046875,0.0,0.8407936692237854,,✔️
sc_h_42,lama_auto,5.508534617081523,17.15447998046875,0.0,0.8778858780860901,✔️,✔️
sc_h_43,raw,14.558791419087788,35.33319091796875,1.2729010517147628,0.8373385667800903,,
sc_h_43,telea,11.00798495716164,23.88592529296875,0.0,0.8829962015151978,,
sc_h_43,navier_stokes,9.667190414625528,29.61834716796875,0.0,0.8776411414146423,✔️,
sc_h_43,lama_manual_mask,10.881443847819606,14.57147216796875,0.2656834125518799,0.8615007400512695,✔️,
sc_h_43,lama_dilated,10.970516151340192,19.27850341796875,0.0,0.9119300842285156,✔️,✔️
sc_h_43,lama_auto,10.356485213220385,20.25897216796875,0.0,0.9041185975074768,✔️,✔️
sc_h_44,raw,11.345304014572648,32.13104248046875,1.0253021586076352,0.4673753976821899,,
sc_h_44,telea,8.066003664133088,11.86834716796875,0.0,0.8106563091278076,,
sc_h_44,navier_stokes,7.62932541463592,14.78436279296875,0.0,0.8300378918647766,✔️,
sc_h_44,lama_manual_mask,8.08786255378222,6.47283935546875,0.0,0.7825044989585876,✔️,
sc_h_44,lama_dilated,8.503758769862007,14.08514404296875,0.0,0.9092611074447632,✔️,✔️
sc_h_44,lama_auto,8.437399658492772,14.26776123046875,0.0,0.8984743356704712,✔️,✔️
